day,hour,consumption,insolation,temperature,C_buy,Emissions
312,7484,804.56,0,24.9,0.0885112,5.609117414
312,7485,802.83,0,24.9,0.0885112,5.926070718
312,7486,760.12,0,24.8,0.0885112,6.25036887
312,7487,811.58,0,24.7,0.05921,6.654357473
312,7488,777.91,0,24.5,0.05921,6.89575298
313,7489,674.97,0,24.3,0.05921,6.904824823
313,7490,607.33,0,24.1,0.05921,6.591094686
313,7491,613.18,0,23.9,0.05921,6.12146576
313,7492,597.81,0,23.7,0.05921,5.593107349
313,7493,615.89,0,23.6,0.05921,5.081812122
313,7494,612.41,0,23.6,0.05921,4.53175694
313,7495,684.3,0,23.9,0.0885112,3.968997749
313,7496,774.35,121.685,24.5,0.0885112,3.609623262
313,7497,777.36,262.863,25.2,0.0885112,3.405913879
313,7498,807.3,450.673,25.6,0.0885112,3.292425794
313,7499,800.81,394.094,26,0.05921,3.316885279
313,7500,865.21,324.611,26.2,0.05921,3.586407927
313,7501,823.74,272.014,26.3,0.05921,4.117100283
313,7502,828.34,376.649,26.3,0.05921,4.339894026
313,7503,835.97,240.731,26.2,0.05921,4.287480095
313,7504,799.22,278.462,25.9,0.05921,4.342929721
313,7505,841.68,167.847,25.3,0.05921,4.681460926
313,7506,824.11,10.3328,24.7,0.05921,5.158614068
313,7507,832.37,0,24.4,0.0885112,5.460590162
313,7508,867.63,0,24.1,0.0885112,5.807983594
313,7509,838.36,0,24,0.0885112,6.04816258
313,7510,805.06,0,23.8,0.0885112,6.399669835
313,7511,811.01,0,23.7,0.05921,6.713075539
313,7512,804.98,0,23.5,0.05921,6.866546771
314,7513,712.65,0,23.4,0.05921,6.892043164
314,7514,605.14,0,23.3,0.05921,6.672096457
314,7515,632.82,0,23.2,0.05921,6.285667225
314,7516,620.34,0,23,0.05921,5.968025269
314,7517,657.4,0,22.7,0.05921,5.442210419
314,7518,660.71,0,22.4,0.05921,4.841548814
314,7519,726.16,0,22.4,0.0885112,4.408290639
314,7520,768.31,136.514,23,0.0885112,4.069846375
314,7521,795.38,333.287,23.8,0.0885112,3.841608903
314,7522,826.58,505.119,24.4,0.0885112,3.730099835
314,7523,794.89,631.184,24.9,0.05921,3.718539691
314,7524,828.63,702.576,25.4,0.05921,3.905600129
314,7525,792.34,579.159,25.7,0.05921,4.303502318
314,7526,780.67,455.181,26,0.05921,4.568190809
314,7527,821.35,397.894,26.1,0.05921,4.896664716
314,7528,802.42,267.501,26,0.05921,5.246448783
314,7529,793.06,160.225,25.6,0.05921,5.835861578
314,7530,810.44,9.99117,24.9,0.05921,6.269329615
314,7531,797.26,0,24.7,0.0885112,6.796403148
314,7532,779.35,0,24.3,0.0885112,7.386994356
314,7533,807.89,0,24.1,0.0885112,7.650470378
314,7534,710.89,0,23.9,0.0885112,7.931819725
314,7535,752.64,0,23.7,0.05921,8.050024531
314,7536,749.72,0,23.4,0.05921,8.033309603
315,7537,671.7,0,23.1,0.05921,7.770407417
315,7538,599.63,0,22.8,0.05921,7.282027855
315,7539,619.86,0,22.4,0.05921,6.876834889
315,7540,544.46,0,22,0.05921,6.464067441
315,7541,600.23,0,21.7,0.05921,5.90053241
315,7542,660.71,0,21.5,0.05921,5.458322448
315,7543,650.39,0,21.7,0.05921,4.969993152
315,7544,719.33,121.406,22.4,0.05921,4.640508533
315,7545,699.44,314.864,23.3,0.05921,4.336802826
315,7546,681.83,421.15,24.2,0.05921,4.12668665
315,7547,688.17,598.405,25,0.05921,4.028896109
315,7548,720.34,687.489,25.7,0.05921,4.048327538
315,7549,690.05,693.735,26.1,0.05921,4.214175482
315,7550,704.39,632.656,26.3,0.05921,4.526741982
315,7551,687.14,514.439,26.3,0.05921,5.013543423
315,7552,724.61,348.282,26.1,0.05921,5.515766808
315,7553,724.61,158.176,25.5,0.05921,6.038568108
315,7554,631.81,9.85887,24.9,0.05921,6.435404326
315,7555,591.87,0,24.6,0.05921,6.97360256
315,7556,598.02,0,24.3,0.05921,7.539572067
315,7557,588.04,0,24.1,0.05921,7.853145473
315,7558,618.88,0,23.9,0.05921,8.012680236
315,7559,588.31,0,23.8,0.05921,7.935537646
315,7560,604.76,0,23.6,0.05921,7.793000083
316,7561,612.06,0,23.4,0.05921,7.507774405
316,7562,605.16,0,23.3,0.05921,6.992304363
316,7563,602.31,0,23.2,0.05921,6.56830145
316,7564,597.79,0,23.2,0.05921,6.260111274
316,7565,601.38,0,23.1,0.05921,5.78615367
316,7566,622.79,0,23.1,0.05921,5.271909688
316,7567,709.13,0,23.2,0.05921,4.721810913
316,7568,709.8,100.325,23.8,0.05921,4.319094337
316,7569,720.83,324.602,24.4,0.05921,4.035628768
316,7570,760.68,454.147,24.9,0.05921,3.840888322
316,7571,733.22,507.873,25.2,0.05921,3.744686382
316,7572,755.29,670.242,25.4,0.05921,3.766397683
316,7573,723.19,596.067,25.5,0.05921,3.874869624
316,7574,689.6,591.348,25.5,0.05921,4.159081971
316,7575,706.25,464.766,25.4,0.05921,4.722411192
316,7576,684.85,326.141,25.2,0.05921,5.233755252
316,7577,685.92,142.691,24.8,0.05921,5.639291234
316,7578,649.03,8.75005,24.3,0.05921,6.026800967
316,7579,575.77,0,24.1,0.05921,6.38752513
316,7580,567.92,0,24,0.05921,6.736204872
316,7581,561.89,0,23.9,0.05921,7.044544166
316,7582,580.94,0,23.8,0.05921,7.248335497
316,7583,571.51,0,23.8,0.05921,7.446218595
316,7584,558.43,0,23.7,0.05921,7.399126903
317,7585,564.11,0,23.6,0.05921,7.314408644
317,7586,544.96,0,23.5,0.05921,6.971171197
317,7587,545.63,0,23.5,0.05921,6.537906349
317,7588,543.45,0,23.5,0.05921,6.045928921
317,7589,582.62,0,23.5,0.05921,5.382336822
317,7590,591.11,0,23.5,0.05921,4.763420769
317,7591,665.52,0,23.8,0.0885112,4.205810876
317,7592,784.44,73.0065,24.4,0.0885112,3.88907386
317,7593,797.32,280.306,25.1,0.0885112,3.68443952
317,7594,764.49,195.465,25.5,0.0885112,3.573258937
317,7595,808.12,502.132,25.8,0.05921,3.642279651
317,7596,848.89,391.548,26,0.05921,3.90643266
317,7597,799.61,296.125,26.1,0.05921,4.340816364
317,7598,824.37,473.836,26,0.05921,4.630670143
317,7599,834.21,354.974,25.9,0.05921,4.954476161
317,7600,810.74,215.173,25.6,0.05921,5.21604439
317,7601,819.92,140.991,25.1,0.05921,5.405668406
317,7602,834.39,5.7,24.6,0.05921,5.651537657
317,7603,818.21,0,24.4,0.0885112,5.792576427
317,7604,832.49,0,24.3,0.0885112,6.022440607
317,7605,815.39,0,24.3,0.0885112,6.282341153
317,7606,783.34,0,24.3,0.0885112,6.352979284
317,7607,812.73,0,24.3,0.05921,6.354164124
317,7608,781.38,0,24.2,0.05921,6.52785691
318,7609,731.97,0,24.1,0.05921,6.603844909
318,7610,679.03,0,24,0.05921,6.420791336
318,7611,599.83,0,23.9,0.05921,6.077776849
318,7612,625.17,0,23.9,0.05921,5.650281595
318,7613,599.37,0,23.9,0.05921,5.158479728
318,7614,640.95,0,23.9,0.05921,4.544920216
318,7615,740.31,0,24.1,0.0885112,4.022649158
318,7616,742.78,53.0706,24.8,0.0885112,3.728248733
318,7617,746.44,143.326,25.5,0.0885112,3.521688262
318,7618,813.13,250.647,25.9,0.0885112,3.429412672
318,7619,769.5,327.786,26.2,0.05921,3.448055164
318,7620,847.86,403.939,26.4,0.05921,3.77064634
318,7621,785.26,426.342,26.4,0.05921,4.265040847
318,7622,795.32,236.14,26.4,0.05921,4.579326481
318,7623,801.45,252.069,26.2,0.05921,4.742315231
318,7624,766.2,134.334,26,0.05921,4.956555709
318,7625,778.36,38.1999,25.6,0.05921,5.088785138
318,7626,800.78,4.75,25.2,0.05921,5.206216725
318,7627,734.64,0,25.1,0.0885112,5.355114868
318,7628,758.15,0,25,0.0885112,5.656993297
318,7629,762,0,24.9,0.0885112,5.692223989
318,7630,690.15,0,24.7,0.0885112,5.7614991
318,7631,721.79,0,24.6,0.05921,5.821657588
318,7632,736.6,0,24.5,0.05921,6.041373476
319,7633,681.07,0,24.3,0.05921,6.185366486
319,7634,602.8,0,24.2,0.05921,5.987538893
319,7635,564.15,0,24.1,0.05921,5.714665163
319,7636,548.03,0,24,0.05921,12.04938116
319,7637,592.37,0,23.9,0.05921,11.9749222
319,7638,597.61,0,23.9,0.05921,11.80010532
319,7639,697.23,0,24.1,0.0885112,3.892289661
319,7640,754.96,7.6,24.8,0.0885112,3.602034741
319,7641,837.28,17.1,25.4,0.0885112,3.412942401
319,7642,804.25,49.4,25.8,0.0885112,3.319925273
319,7643,758.78,67.45,26.1,0.05921,3.331156932
319,7644,821.85,38.95,26.3,0.05921,3.670361318
319,7645,771.87,52.25,26.4,0.05921,4.133961955
319,7646,814.74,53.2,26.5,0.05921,4.468333371
319,7647,818.59,27.55,26.4,0.05921,4.682716294
319,7648,785.04,18.05,26.2,0.05921,4.890601431
319,7649,772.64,12.35,25.8,0.05921,5.033964854
319,7650,835.89,2.85,25.3,0.05921,5.110917352
319,7651,796.26,0,25.1,0.0885112,5.055471532
319,7652,756.02,0,24.9,0.0885112,4.988668759
319,7653,799.42,0,24.9,0.0885112,4.976667932
319,7654,741.11,0,24.8,0.0885112,4.984700247
319,7655,787.73,0,24.7,0.05921,5.105856427
319,7656,743.31,0,24.5,0.05921,5.250911355
320,7657,692.68,0,24.4,0.05921,5.349630659
320,7658,645.14,0,24.2,0.05921,5.197560801
320,7659,633.91,0,24.1,0.05921,5.012792146
320,7660,637.05,0,24,0.05921,4.616470452
320,7661,633.16,0,24,0.05921,4.168907756
320,7662,610.05,0,24,0.05921,3.618552905
320,7663,655.22,0,24.2,0.0885112,3.263600955
320,7664,734.27,76.4866,24.9,0.0885112,3.00808054
320,7665,750.49,251.227,25.7,0.0885112,2.870107714
320,7666,729.83,420.516,26.1,0.0885112,2.783651737
320,7667,760.27,518.004,26.5,0.05921,2.79617114
320,7668,773.02,407.838,26.8,0.05921,3.115655152
320,7669,734.98,446.432,26.9,0.05921,3.580659784
320,7670,749.41,377.181,27,0.05921,3.974012953
320,7671,733.17,466.074,26.9,0.05921,4.294904519
320,7672,733.82,309.039,26.7,0.05921,4.566139629
320,7673,759.04,131.599,26.2,0.05921,4.691379137
320,7674,778.3,3.80295,25.4,0.05921,4.737070887
320,7675,767.89,0,25.1,0.0885112,4.836978838
320,7676,802.56,0,24.6,0.0885112,4.923102277
320,7677,786.81,0,24.4,0.0885112,5.016990044
320,7678,715.12,0,24.2,0.0885112,5.120160702
320,7679,738.87,0,24,0.05921,5.274631922
320,7680,725.73,0,23.9,0.05921,5.550414865
321,7681,698.16,0,23.8,0.05921,5.738279959
321,7682,639.51,0,23.7,0.05921,0.128835
321,7683,582.16,0,23.7,0.05921,0.122291
321,7684,602.14,0,23.7,0.05921,0.103477
321,7685,576.22,0,23.5,0.05921,0.100205
321,7686,615.11,0,23.4,0.05921,0.094888
321,7687,711.94,0,23.5,0.0885112,3.533319875
321,7688,736.51,98.5039,24.1,0.0885112,3.147915886
321,7689,819.37,290.317,24.7,0.0885112,2.945066664
321,7690,799.53,470.137,25.2,0.0885112,2.850785615
321,7691,809.23,609.694,25.8,0.05921,2.898546189
321,7692,871.76,682.195,26.3,0.05921,3.177570883
321,7693,808.25,689.15,26.6,0.05921,3.645231271
321,7694,830.3,628.76,26.7,0.05921,3.965574011
321,7695,826.57,508.118,26.6,0.05921,4.193812669
321,7696,792.57,340.769,26.2,0.05921,4.431364714
321,7697,774.07,149.364,25.7,0.05921,4.587810897
321,7698,797.38,5.71444,25.1,0.05921,4.746270398
321,7699,791.63,0,24.9,0.0885112,5.074137354
321,7700,799.9,0,24.5,0.0885112,5.273798898
321,7701,771.02,0,24.2,0.0885112,5.495852536
321,7702,737.45,0,24,0.0885112,5.846532499
321,7703,754.29,0,23.9,0.05921,6.115460108
321,7704,726.15,0,23.8,0.05921,6.185054658
322,7705,670.89,0,23.6,0.05921,6.060910183
322,7706,602.42,0,23.5,0.05921,5.747640499
322,7707,585.68,0,23.3,0.05921,5.409396806
322,7708,603.43,0,23.2,0.05921,5.012618712
322,7709,584.76,0,23.2,0.05921,4.608169904
322,7710,622.52,0,23.2,0.05921,4.175383846
322,7711,649.02,0,23.3,0.05921,3.72172569
322,7712,693.1,101.635,23.5,0.05921,3.377104265
322,7713,678.96,248.183,23.9,0.05921,3.082203847
322,7714,701.95,427.994,24.3,0.05921,2.931932204
322,7715,673.43,404.746,24.8,0.05921,2.870941185
322,7716,702.72,194.982,25.2,0.05921,2.935632975
322,7717,694.56,169.1,25.4,0.05921,3.172401321
322,7718,672.24,189.517,25.5,0.05921,3.432465517
322,7719,679.46,342.853,25.4,0.05921,3.674416277
322,7720,675.87,125.914,25.2,0.05921,3.875542312
322,7721,644.66,106.273,25,0.05921,4.119469469
322,7722,616.52,3.8,24.7,0.05921,4.326370337
322,7723,589.3,0,24.6,0.05921,4.399954602
322,7724,553.16,0,24.4,0.05921,4.388989497
322,7725,559.93,0,24.3,0.05921,4.669989155
322,7726,551.02,0,24.2,0.05921,4.895388636
322,7727,577.51,0,24.2,0.05921,5.158482101
322,7728,553.41,0,24.2,0.05921,5.365385835
323,7729,548.72,0,24.2,0.05921,5.356098891
323,7730,554.41,0,24.2,0.05921,5.053825994
323,7731,586.53,0,24.1,0.05921,4.747786342
323,7732,524.94,0,24.1,0.05921,4.43396116
323,7733,552.35,0,24.1,0.05921,4.03990886
323,7734,619.35,0,24.2,0.05921,3.629499179
323,7735,653.9,0,24.3,0.05921,3.154559925
323,7736,676.77,109.582,24.6,0.05921,2.81166668
323,7737,738.66,299.54,25.1,0.05921,2.58730816
323,7738,677.7,473.782,25.5,0.05921,2.454434859
323,7739,701.56,604.962,25.9,0.05921,2.400279403
323,7740,742.51,673.912,26.1,0.05921,2.431219524
323,7741,680.56,677.736,26.2,0.05921,2.603776304
323,7742,691.65,601.66,26.2,0.05921,2.847884261
323,7743,737.1,456.349,26.2,0.05921,2.845021261
323,7744,692.4,202.56,25.9,0.05921,2.965682687
323,7745,669.19,87.5852,25.5,0.05921,3.335568498
323,7746,605.86,4.75,25.1,0.05921,3.656594898
323,7747,592.23,0,24.9,0.05921,4.092390207
323,7748,577.69,0,24.8,0.05921,4.438985409
323,7749,569.54,0,24.8,0.05921,4.762102775
323,7750,558.84,0,24.7,0.05921,5.01213063
323,7751,552.31,0,24.6,0.05921,5.484111838
323,7752,563.78,0,24.5,0.05921,5.787493113
324,7753,537.73,0,24.4,0.05921,5.684947743
324,7754,546.87,0,24.4,0.05921,5.366886062
324,7755,523.42,0,24.3,0.05921,5.050253384
324,7756,578.32,0,24.2,0.05921,4.687500186
324,7757,549.67,0,24.2,0.05921,4.212107152
324,7758,584.71,0,24.2,0.05921,3.687160567
324,7759,661.46,0,24.3,0.0885112,3.156340051
324,7760,703.26,109.181,24.9,0.0885112,2.823934307
324,7761,739.96,300.686,25.4,0.0885112,2.634579465
324,7762,796.41,475.995,25.8,0.0885112,2.576997652
324,7763,755.62,607.232,26.1,0.05921,2.572783544
324,7764,790.98,679.974,26.3,0.05921,2.820831196
324,7765,805.07,685.381,26.4,0.05921,3.253487906
324,7766,795.83,623.118,26.5,0.05921,3.618691298
324,7767,836.28,506.435,26.4,0.05921,3.753191307
324,7768,788.98,338.752,26.3,0.05921,3.876040179
324,7769,809.51,150.264,25.9,0.05921,4.221751397
324,7770,830.8,5.7,25.5,0.05921,4.654757549
324,7771,781.22,0,25.3,0.0885112,5.000937079
324,7772,794.43,0,25.2,0.0885112,5.26090099
324,7773,782.6,0,25.1,0.0885112,5.513385464
324,7774,734.85,0,25,0.0885112,5.857169365
324,7775,786.82,0,25,0.05921,6.04847678
324,7776,767.59,0,25,0.05921,6.162611357
325,7777,733.09,0,25,0.05921,6.160134967
325,7778,644.44,0,25,0.05921,5.904275588
325,7779,646.33,0,24.9,0.05921,5.576713047
325,7780,644.63,0,24.9,0.05921,5.214955783
325,7781,623.21,0,24.8,0.05921,4.805098981
325,7782,644.5,0,24.8,0.05921,4.276892308
325,7783,734.26,0,24.8,0.0885112,3.775720362
325,7784,804.58,104.053,25.1,0.0885112,3.390387597
325,7785,812.3,294.805,25.5,0.0885112,3.133237853
325,7786,793.06,470.129,25.7,0.0885112,3.008574801
325,7787,793.06,602.242,26.1,0.05921,3.020098024
325,7788,901.34,654.11,26.3,0.05921,3.245186171
325,7789,764.85,675.098,26.6,0.05921,3.527827068
325,7790,814.91,599.418,26.7,0.05921,3.848547126
325,7791,861.1,505.371,26.7,0.05921,4.071521669
325,7792,784.63,339.333,26.5,0.05921,4.291510537
325,7793,818.21,149.468,25.9,0.05921,4.60819348
325,7794,823.3,5.7,25.2,0.05921,4.870811962
325,7795,791.65,0,24.9,0.0885112,5.153115082
325,7796,797.2,0,23.5,0.0885112,5.517974024
325,7797,792.09,0,22.3,0.0885112,5.777923404
325,7798,755.84,0,21.5,0.0885112,6.121903822
325,7799,802.21,0,21.1,0.05921,6.300523193
325,7800,755.35,0,20.8,0.05921,6.309133396
326,7801,711.78,0,20.2,0.05921,6.17697781
326,7802,643.33,0,19.7,0.05921,5.898368788
326,7803,590.65,0,19.3,0.05921,5.597268818
326,7804,582.95,0,19,0.05921,5.202367083
326,7805,587.26,0,18.7,0.05921,4.778997563
326,7806,577.93,0,18.3,0.05921,4.255202703
326,7807,657.2,0,17.8,0.0885112,3.785131908
326,7808,724.17,108.249,17.7,0.0885112,3.406399834
326,7809,784.61,300.59,18.2,0.0885112,3.15484531
326,7810,814.57,473.7,19.1,0.0885112,3.003233038
326,7811,789.31,602.028,20.1,0.05921,3.00042149
326,7812,850.84,673.411,20.9,0.05921,3.173138113
326,7813,826.62,628.331,21.4,0.05921,3.44157502
326,7814,834.01,540.321,21.7,0.05921,3.795519124
326,7815,803.1,310.768,21.8,0.05921,4.10432149
326,7816,792.2,280.898,21.6,0.05921,4.482932076
326,7817,741.24,109.023,21,0.05921,4.868973264
326,7818,805.36,5.7,20.3,0.05921,5.173293781
326,7819,787.79,0,20,0.0885112,5.411002803
326,7820,823.14,0,19.5,0.0885112,5.666049422
326,7821,758.65,0,19.3,0.0885112,5.881805844
326,7822,729.98,0,19.2,0.0885112,6.113781007
326,7823,730.96,0,19,0.05921,6.35702475
326,7824,755.12,0,19,0.05921,6.440258747
327,7825,664.88,0,19,0.05921,6.271760285
327,7826,618.13,0,19,0.05921,6.001614968
327,7827,584.46,0,18.8,0.05921,5.622463415
327,7828,579.93,0,18.5,0.05921,5.307832145
327,7829,599.58,0,17.9,0.05921,4.894362946
327,7830,694.59,0,17.2,0.05921,4.34295547
327,7831,746.25,0,16.5,0.05921,3.895132891
327,7832,785.19,85.0137,16.1,0.05921,3.478497217
327,7833,815.16,279.805,16.2,0.05921,3.255549116
327,7834,789.01,444.607,16.7,0.05921,3.084616425
327,7835,734.9,450.601,17.3,0.05921,3.02659917
327,7836,764.71,609.325,18,0.05921,3.09785473
327,7837,714.85,633.629,18.5,0.05921,3.181698297
327,7838,716.4,565.071,18.9,0.05921,3.395738204
327,7839,651.78,419.914,19.1,0.05921,3.537734801
327,7840,580.68,241.206,19,0.05921,3.792905528
327,7841,587.75,132.556,18.5,0.05921,4.101447765
327,7842,562.58,4.75,17.9,0.05921,4.488961305
327,7843,574.06,0,17.6,0.05921,4.977261539
327,7844,572.38,0,17.5,0.05921,5.323516344
327,7845,538.79,0,17.5,0.05921,5.5426753
327,7846,574.96,0,17.4,0.05921,5.590825104
327,7847,519.62,0,17.3,0.05921,5.625818304
327,7848,532.08,0,17.3,0.05921,5.490839504
328,7849,529.01,0,17.3,0.05921,5.15053628
328,7850,544.17,0,17.4,0.05921,4.738583025
328,7851,524.15,0,17.5,0.05921,4.471658256
328,7852,563.94,0,17.6,0.05921,4.223736146
328,7853,543.19,0,17.6,0.05921,3.96037756
328,7854,638.69,0,17.7,0.05921,3.58291346
328,7855,724.16,0,18,0.0885112,3.252397172
328,7856,727.98,92.4943,19,0.0885112,2.931089934
328,7857,714.28,271.463,20.2,0.0885112,2.741635993
328,7858,743.73,434.563,21.1,0.0885112,2.646610787
328,7859,696.13,389.039,21.9,0.05921,2.671082183
328,7860,757.98,83.6,22.6,0.05921,2.826032439
328,7861,705.09,143.45,23.1,0.05921,3.03523295
328,7862,717.44,109.25,23.3,0.05921,3.342986496
328,7863,676.52,72.2,23.4,0.05921,3.627921797
328,7864,626.23,60.8,23.3,0.05921,3.91129494
328,7865,627.04,18.05,22.8,0.05921,4.039831457
328,7866,579.64,0,22.1,0.05921,4.166659319
328,7867,546.18,0,21.9,0.0885112,4.243552506
328,7868,555.92,0,21.6,0.0885112,4.2829892
328,7869,548.86,0,21.4,0.0885112,4.326887974
328,7870,534.61,0,21.2,0.0885112,4.424902662
328,7871,540.45,0,20.9,0.05921,4.614861835
328,7872,546.83,0,20.7,0.05921,4.861846136
329,7873,531.33,0,20.6,0.05921,4.883111517
329,7874,521.67,0,20.5,0.05921,4.708235324
329,7875,541.59,0,20.4,0.05921,4.534297187
329,7876,535.78,0,20.3,0.05921,4.277742483
329,7877,554.38,0,20.2,0.05921,3.97821253
329,7878,637.45,0,20.3,0.05921,3.588642079
329,7879,663.35,0,20.5,0.05921,3.189474536
329,7880,662.65,56.5062,21,0.05921,2.934894796
329,7881,690.51,260.557,21.9,0.05921,2.754217328
329,7882,690.36,423.23,22.7,0.05921,2.675089049
329,7883,674.31,557.594,23.4,0.05921,2.65690701
329,7884,697.98,457.38,23.9,0.05921,2.725415819
329,7885,681.63,275.779,24.2,0.05921,2.898953062
329,7886,680.19,258.542,24.4,0.05921,3.248523461
329,7887,669.13,298.434,24.5,0.05921,3.345035303
329,7888,668.67,297.516,24.4,0.05921,3.484691282
329,7889,659.9,98.7024,24,0.05921,3.575414947
329,7890,596.92,0,23.5,0.05921,3.812962939
329,7891,574.58,0,23.3,0.05921,4.014420326
329,7892,558.34,0,22.8,0.05921,4.116580519
329,7893,516.98,0,22.5,0.05921,4.278046899
329,7894,572.95,0,22.3,0.05921,4.510894134
329,7895,534.29,0,22.2,0.05921,4.935767932
329,7896,543.39,0,22,0.05921,5.303707843
330,7897,545.92,0,21.9,0.05921,5.378526967
330,7898,542.58,0,21.8,0.05921,5.153448112
330,7899,544.48,0,21.7,0.05921,4.843813215
330,7900,531.09,0,21.5,0.05921,4.599766003
330,7901,538.51,0,21.4,0.05921,4.326740535
330,7902,591.58,0,21.4,0.05921,3.87612094
330,7903,684.34,0,21.5,0.05921,3.453396479
330,7904,708.39,91.7106,22.3,0.05921,3.138290225
330,7905,679.51,273.736,23.2,0.05921,2.91921035
330,7906,678.53,331.775,23.7,0.05921,2.78883321
330,7907,675.93,323.388,24.1,0.05921,2.727289311
330,7908,720.63,298.453,24.4,0.05921,2.76388421
330,7909,712.92,178.943,24.6,0.05921,2.941127215
330,7910,655.12,142.5,24.6,0.05921,3.229841181
330,7911,706.7,162.894,24.6,0.05921,3.833633773
330,7912,661.26,127.097,24.4,0.05921,4.29700883
330,7913,666.5,42.3562,23.8,0.05921,4.667267907
330,7914,610.57,0,23.2,0.05921,5.092074289
330,7915,544.46,0,23,0.05921,5.305884564
330,7916,567.12,0,22.9,0.05921,5.422990285
330,7917,542.77,0,22.8,0.05921,5.469641294
330,7918,548.86,0,22.8,0.05921,5.593746228
330,7919,557.1,0,22.8,0.05921,5.854414755
330,7920,535.04,0,22.7,0.05921,5.985869778
331,7921,543.99,0,22.6,0.05921,6.069772656
331,7922,547,0,22.5,0.05921,5.841306985
331,7923,552.31,0,22.5,0.05921,5.565707461
331,7924,531.98,0,22.4,0.05921,5.162493512
331,7925,553.43,0,22.5,0.05921,4.72319395
331,7926,605.99,0,22.5,0.05921,4.142161726
331,7927,656.84,0,22.6,0.0885112,3.595040767
331,7928,789.44,89.3391,23.2,0.0885112,3.306510221
331,7929,842.29,273.212,23.9,0.0885112,3.138523664
331,7930,797.04,445.91,24.3,0.0885112,3.029806373
331,7931,814.4,575.905,24.6,0.05921,3.060900851
331,7932,837.29,649.788,24.8,0.05921,3.408051552
331,7933,775.79,660.493,24.9,0.05921,3.841066996
331,7934,843.16,603.964,24.9,0.05921,4.085608962
331,7935,814.15,489.904,24.8,0.05921,4.282230758
331,7936,757.03,328.016,24.6,0.05921,4.362006715
331,7937,794.87,142.667,24.3,0.05921,4.307976555
331,7938,783.4,0,24.1,0.05921,4.281897974
331,7939,776.77,0,24,0.0885112,4.213395836
331,7940,774.54,0,24.1,0.0885112,4.076155256
331,7941,770.38,0,24.1,0.0885112,4.139924954
331,7942,734.78,0,24.2,0.0885112,4.535951278
331,7943,763.22,0,24.1,0.05921,5.146042272
331,7944,707.56,0,24.1,0.05921,5.598580386
332,7945,698.34,0,24,0.05921,5.74240856
332,7946,527.57,0,24,0.05921,5.548216941
332,7947,518.43,0,23.9,0.05921,5.205891106
332,7948,491.52,0,23.9,0.05921,4.766211606
332,7949,493.74,0,23.8,0.05921,4.20566487
332,7950,522.28,0,23.8,0.05921,3.548736827
332,7951,608.86,0,23.9,0.0885112,3.235558136
332,7952,679.17,89.0772,24.1,0.0885112,2.996078527
332,7953,773.43,272.779,24.4,0.0885112,2.843881941
332,7954,738.23,441.794,24.7,0.0885112,2.748674747
332,7955,654.05,525.788,24.9,0.05921,2.806740836
332,7956,769.07,535.579,25,0.05921,3.084954202
332,7957,776.23,586.378,25,0.05921,3.610208315
332,7958,785.7,548.101,24.9,0.05921,3.900074006
332,7959,831.56,408.183,24.8,0.05921,4.053940894
332,7960,772.28,288.581,24.6,0.05921,3.919827495
332,7961,746.35,79.1328,24.5,0.05921,3.875929908
332,7962,824.82,0,24.3,0.05921,3.77552839
332,7963,800.05,0,24.3,0.0885112,3.812449154
332,7964,756.94,0,24.4,0.0885112,3.87912258
332,7965,784.05,0,24.5,0.0885112,4.071546231
332,7966,740.57,0,24.5,0.0885112,4.287488693
332,7967,747.79,0,24.5,0.05921,4.665175754
332,7968,728.89,0,24.4,0.05921,5.136963064
333,7969,663.77,0,24.4,0.05921,5.373323843
333,7970,596.82,0,24.3,0.05921,5.272882785
333,7971,577.21,0,24.2,0.05921,5.05848009
333,7972,588.96,0,24.1,0.05921,4.711120961
333,7973,577.25,0,24.1,0.05921,4.326544264
333,7974,624.67,0,24,0.05921,3.787942269
333,7975,701.78,0,24.1,0.0885112,3.508861129
333,7976,744.06,55.2306,24.3,0.0885112,3.348447622
333,7977,749.03,197.861,24.6,0.0885112,3.217943753
333,7978,740.07,286.915,24.8,0.0885112,3.194270586
333,7979,715.1,358.56,24.9,0.05921,3.305422107
333,7980,790.05,438.943,24.9,0.05921,3.756569571
333,7981,745.19,484.009,24.8,0.05921,4.36079212
333,7982,841.12,387.395,24.7,0.05921,4.633960033
333,7983,846.71,246.224,24.6,0.05921,4.332296706
333,7984,852.74,127.031,24.3,0.05921,3.671291515
333,7985,816.11,38.3677,24,0.05921,3.313965834
333,7986,794.41,0,23.7,0.05921,3.03191711
333,7987,819.32,0,23.7,0.0885112,2.867810691
333,7988,820.61,0,23.6,0.0885112,2.817064442
333,7989,808.91,0,23.5,0.0885112,2.975057064
333,7990,779.12,0,23.5,0.0885112,3.413892368
333,7991,807.57,0,23.5,0.05921,4.15549651
333,7992,780.34,0,23.5,0.05921,4.752782022
334,7993,724.6,0,23.4,0.05921,5.065749664
334,7994,618.68,0,23.4,0.05921,4.978134104
334,7995,614.11,0,23.3,0.05921,4.788139442
334,7996,609.4,0,23.2,0.05921,4.486515656
334,7997,600.55,0,23.1,0.05921,4.144645035
334,7998,590.07,0,22.9,0.05921,3.727920987
334,7999,593.49,0,22.8,0.0885112,3.424187404
334,8000,721.37,73.5965,22.9,0.0885112,3.229990546
334,8001,738.73,247.357,23,0.0885112,3.146333018
